date,agency,coupon,price,actual_price_change_points,ct10_yield_pct,ct10_change_bps,ct10_duration,hedge_ratio,implied_price_change_points,actual_price_change_32nds,implied_price_change_32nds,perf_vs_ct10_32nds,perf_vs_tsy_32nds,ct7_yield_pct,ct7_change_bps,ct7_duration,hedge_ratio_7y,implied_price_change_ct7_points,implied_price_change_ct7_32nds,perf_vs_ct7_32nds,excel_perf_32nds,difference_vs_excel_ct10_32nds,difference_vs_excel_ct7_32nds,difference_vs_excel_32nds
2026-03-05,FN,6.0,102.367188,-0.0625,4.145048829854145,6.362327801047929,7.8,0.157,-0.07791306625163294,-2.0,-2.493218120052254,0.49321812005225407,0.49321812005225407,3.934417181150393,7.191773445480187,5.8,0.21113793103448275,-0.08807045761335038,-2.818254643627212,0.818254643627212,0.2068780520904544,0.28634006796179967,0.6113765915367576,0.28634006796179967
2026-03-05,FN,6.5,103.6875,-0.015625,4.145048829854145,6.362327801047929,7.8,0.074,-0.03672335606764864,-0.5,-1.1751473941647566,0.6751473941647566,0.6751473941647566,3.934417181150393,7.191773445480187,5.8,0.09951724137931034,-0.04151091632731164,-1.3283493224739724,0.8283493224739724,0.8371917065422496,-0.16204431237749306,-0.008842384068277198,-0.16204431237749306
2026-03-05,G2,3.0,90.335938,-0.453125,4.145048829854145,6.362327801047929,7.8,0.755,-0.37467748420371255,-14.5,-11.989679494518802,-2.5103205054811983,-2.5103205054811983,3.934417181150393,7.191773445480187,5.8,1.015344827586207,-0.42352353820432825,-13.552753222538504,-0.9472467774614959,-2.5447060470099103,0.03438554152871198,1.5974592695484144,0.03438554152871198
2026-03-05,G2,3.5,92.679688,-0.421875,4.145048829854145,6.362327801047929,7.8,0.793,-0.39353542380601864,-13.5,-12.593133561792596,-0.9068664382074036,-0.9068664382074036,3.934417181150393,7.191773445480187,5.8,1.066448275862069,-0.44483995469673154,-14.23487855029541,0.7348785502954094,-1.1483103477100256,0.24144390950262196,1.883188898005435,0.24144390950262196
2026-03-05,G2,4.0,94.898438,-0.47656200000000126,4.145048829854145,6.362327801047929,7.8,0.762,-0.3781513151830847,-15.24998400000004,-12.10084208585871,-3.14914191414133,-3.14914191414133,3.934417181150393,7.191773445480187,5.8,1.0247586206896553,-0.42745024650556046,-13.678407888177935,-1.5715761118221057,-3.177674076422976,0.028532162281646123,1.6060979646008704,0.028532162281646123
2026-03-05,G2,4.5,97.867188,-0.296875,4.145048829854145,6.362327801047929,7.8,0.664,-0.3295176814718744,-9.5,-10.54456580709998,1.0445658070999801,1.0445658070999801,3.934417181150393,7.191773445480187,5.8,0.8929655172413794,-0.3724763302883099,-11.919242569225917,2.4192425692259167,0.735437869294864,0.30912793780511616,1.6838046999310528,0.30912793780511616
2026-03-05,G2,5.0,99.945313,-0.15625,4.145048829854145,6.362327801047929,7.8,0.463,-0.2297691062070449,-5.0,-7.352611398625437,2.352611398625437,2.352611398625437,3.934417181150393,7.191773445480187,5.8,0.6226551724137931,-0.25972370621007146,-8.311158598722287,3.3111585987222867,1.6273585702411264,0.7252528283843107,1.6838000284811603,0.7252528283843107
2026-03-05,G2,5.5,101.054688,-0.125,4.145048829854145,6.362327801047929,7.8,0.282,-0.13994576231185024,-4.0,-4.478264393979208,0.4782643939792077,0.4782643939792077,3.934417181150393,7.191773445480187,5.8,0.3792413793103448,-0.1581902487067822,-5.06208795861703,1.0620879586170302,-0.015391805240899904,0.4936561992201076,1.07747976385793,0.4936561992201076
2026-03-05,G2,6.0,101.773438,-0.0625,4.145048829854145,6.362327801047929,7.8,0.108,-0.05359624939602775,-2.0,-1.715079980672888,-0.284920019327112,-0.284920019327112,3.934417181150393,7.191773445480187,5.8,0.14524137931034484,-0.0605834995047251,-1.9386719841512032,-0.06132801584879677,-0.3174261960469328,0.03250617671982081,0.256098180198136,0.03250617671982081
2026-03-05,G2,6.5,103.914063,-0.03906200000000126,4.145048829854145,6.362327801047929,7.8,0.053,-0.026301863129532137,-1.2499840000000404,-0.8416596201450284,-0.408324379855012,-0.408324379855012,3.934417181150393,7.191773445480187,5.8,0.07127586206896552,-0.029730791423615097,-0.9513853255556831,-0.2985986744443573,-0.5590284163073344,0.15070403645232233,0.26042974186297707,0.15070403645232233
