date,price,ticker,vol,momentum,z,regime,position,ema_fast,ema_medium,ema_slow,atr
2024-12-10,110.875,TY1 COMB Comdty,0.05068476084010065,-0.03652410047522059,-0.7206130574522419,mod_short,-1,110.67535006829496,111.2203600137182,111.44111145451033,0.2306451096552969
2024-12-11,110.609375,TY1 COMB Comdty,0.05079425383099355,-0.03752549286199869,-0.7387743697713588,mod_short,-1,110.66906672845735,111.20032771818646,111.42736374451843,0.23530909503459063
2024-12-12,110.3125,TY1 COMB Comdty,0.050832679140316264,-0.03775385034755352,-0.7427082535496402,mod_short,-1,110.6351079924138,111.17121861267213,111.40893624460904,0.2435178823633119
2024-12-13,109.828125,TY1 COMB Comdty,0.05123795402584961,-0.03936039360393606,-0.7681882376505256,mod_short,-1,110.55825246932677,111.12718275651895,111.3828071331279,0.2756321647148703
2024-12-16,109.8125,TY1 COMB Comdty,0.05010599032562197,-0.043809523809523854,-0.87433705081609,mod_short,-1,110.48722842462898,111.08407840384619,111.35685164332415,0.2409645427528876
2024-12-17,109.890625,TY1 COMB Comdty,0.050194347011132866,-0.04247787610619469,-0.8462681284960895,mod_short,-1,110.43040905085479,111.04494878404796,111.33261649219483,0.21925260371916924
2024-12-18,109.0625,TY1 COMB Comdty,0.05200800605070604,-0.05034013605442178,-0.9679305144931313,mod_short,-1,110.30013199839243,110.9799504632595,111.29509390554699,0.3004355898899467
2024-12-19,108.703125,TY1 COMB Comdty,0.05212910362646746,-0.05101623243759379,-0.9786516338963359,mod_short,-1,110.14803609378363,110.90530044807066,111.25225144429828,0.30829417790462044
2024-12-20,108.96875,TY1 COMB Comdty,0.05256178880919455,-0.04752799781480466,-0.904230980177194,mod_short,-1,110.0357231324709,110.84180699075688,111.21450761877269,0.30260495418400435
2024-12-23,108.46875,TY1 COMB Comdty,0.052557069380931874,-0.05460983249353124,-1.039057792543968,max_short,-2,109.8864875960451,110.76400184351894,111.1691231953219,0.3289242936261371
2024-12-24,108.5625,TY1 COMB Comdty,0.052301191478154936,-0.05004101722723542,-0.9567854156465337,mod_short,-1,109.7603935392789,110.69182145520683,111.1260385144075,0.2975677211426522
2024-12-26,108.65625,TY1 COMB Comdty,0.05161948325760678,-0.05258855585831068,-1.018773388254736,max_short,-2,109.65523701172853,110.62508140749513,111.08521556375614,0.2703920249902986
2024-12-27,108.4375,TY1 COMB Comdty,0.05158758824297059,-0.052300969547999454,-1.0138285453793445,max_short,-2,109.53926205823058,110.55335742692152,111.04145167014033,0.26350642165825877
2024-12-30,108.96875,TY1 COMB Comdty,0.05236644700561501,-0.043347050754458216,-0.8277638303360606,mod_short,-1,109.48492757649433,110.50140308505524,111.00719213840247,0.2992055654371576
2024-12-31,108.75,TY1 COMB Comdty,0.04929346631733731,-0.03627803932428686,-0.7359604027588396,mod_short,-1,109.41493447397106,110.44398003308622,110.96988317743715,0.2884781567122033
2025-01-02,108.8125,TY1 COMB Comdty,0.04905660470250895,-0.0326434226975969,-0.6654236039276356,mod_short,-1,109.3575597621643,110.39048888446044,110.93422395136382,0.25834773581724285
2025-01-03,108.640625,TY1 COMB Comdty,0.04909408685435043,-0.03403723256460123,-0.6933061544780529,mod_short,-1,109.2892802610058,110.33311629808469,110.89631322489501,0.24681803770827715
2025-01-06,108.53125,TY1 COMB Comdty,0.04896149167162653,-0.032725247180058537,-0.6683874625295171,mod_short,-1,109.21708690281477,110.27403871454094,110.85722127076453,0.22849229934717355
2025-01-07,108.171875,TY1 COMB Comdty,0.04927571772890139,-0.03485292067475254,-0.707304170920487,mod_short,-1,109.1175429120705,110.20511531406419,110.81283538199156,0.24594332610088374
2025-01-08,108.140625,TY1 COMB Comdty,0.04908201194175994,-0.036609131403118056,-0.7458767469955787,mod_short,-1,109.02450311092093,110.13742710704568,110.76866661534709,0.2173175492874326
2025-01-09,108.21875,TY1 COMB Comdty,0.048789653489958236,-0.03254644503422266,-0.6670767817795895,mod_short,-1,108.94776471940466,110.07451966091303,110.72651923327524,0.19875854271577492
2025-01-10,107.390625,TY1 COMB Comdty,0.049445745314248654,-0.044886047804335694,-0.9077838248582532,mod_short,-1,108.79946569850898,109.98652311465358,110.6713804856178,0.2826740703536716
2025-01-13,107.234375,TY1 COMB Comdty,0.049352967328925856,-0.047070258261594056,-0.9537472782108909,mod_short,-1,108.65040944150813,109.8962887502387,110.61457047759107,0.2658175276398487
2025-01-14,107.359375,TY1 COMB Comdty,0.04896494317522136,-0.04183516943243615,-0.8543902375772954,mod_short,-1,108.52745378041212,109.81311125023088,110.56076559366396,0.2470418572878689
2025-01-15,108.328125,TY1 COMB Comdty,0.05269293515770634,-0.03467000835421885,-0.657963126374606,mod_short,-1,108.50847008703954,109.76442317645281,110.52386244335548,0.3432696096494864
2025-01-16,108.609375,TY1 COMB Comdty,0.0517316269047065,-0.0260613703236654,-0.5037802188528187,mod_short,-1,108.51808007875006,109.72655274443797,110.49221802280415,0.3350003283628882
2025-01-17,108.546875,TY1 COMB Comdty,0.051681237082610826,-0.025119281504350277,-0.48604257410088497,mod_short,-1,108.52082245220244,109.68787478560394,110.46006359267517,0.29866695124783643
2025-01-21,108.734375,TY1 COMB Comdty,0.051621732418693715,-0.020686743596960322,-0.400737104852937,mod_short,-1,108.54116079008791,109.65661249755135,110.43153981428384,0.28384469108145827
2025-01-22,108.5625,TY1 COMB Comdty,0.05139593754380766,-0.024431339511373218,-0.47535545957399855,mod_short,-1,108.54319309579382,109.62073995664802,110.40064659421303,0.26891539893726385
2025-01-23,108.375,TY1 COMB Comdty,0.05136734569901612,-0.024198086662915008,-0.4710791716726468,mod_short,-1,108.52717470571822,109.57989602364316,110.36716483232522,0.25806001241229537
2025-01-24,108.46875,TY1 COMB Comdty,0.05108816913541645,-0.020183486238532056,-0.39507162969635606,mod_short,-1,108.52161044803077,109.54346500647453,110.33578607476612,0.23615201075732267
2025-01-27,109.15625,TY1 COMB Comdty,0.05287005069385763,-0.014390519187358897,-0.2721865971093303,mod_short,-1,108.58205231012307,109.53076943249177,110.3162896107204,0.2963317426563463
2025-01-28,109.03125,TY1 COMB Comdty,0.05290165507848493,-0.015102328863796699,-0.28547932652373303,mod_short,-1,108.6248330424923,109.51439174618055,110.29504928657627,0.27348751030216684
2025-01-29,108.953125,TY1 COMB Comdty,0.05276800548438801,-0.013719943422913716,-0.26000496507249854,mod_short,-1,108.65609894320733,109.49598955778119,110.27286871985602,0.24743917559521125
2025-01-30,109.234375,TY1 COMB Comdty,0.05249234891205031,-0.007242260721386007,-0.1379679300219589,neutral,0,108.71117285337806,109.48741203129656,110.25570353440385,0.2519472855158498
2025-01-31,108.84375,TY1 COMB Comdty,0.05255983337841387,-0.013733540988248638,-0.2612934650947534,mod_short,-1,108.72379924829444,109.46630835813929,110.23236545945502,0.27043764744706983
2025-02-03,108.953125,TY1 COMB Comdty,0.05260389614264743,-0.013161619020662374,-0.2502023611515704,mod_short,-1,108.74563979607592,109.44948267426587,110.21122098905082,0.24896262778746053
2025-02-04,109.203125,TY1 COMB Comdty,0.05042017066639003,-0.0031379261161033067,-0.062235531427802984,neutral,0,108.78920981549726,109.44140537347026,110.19455824543014,0.2491009440824658
2025-02-05,109.75,TY1 COMB Comdty,0.050028498694389245,-0.003970504821327325,-0.07936486052843761,neutral,0,108.88071364259275,109.4515232300778,110.18721017525775,0.28880415153813704
2025-02-06,109.578125,TY1 COMB Comdty,0.05008542748403207,-0.006375743836780967,-0.12729738283283382,neutral,0,108.94713377186963,109.45567410778015,110.17714265169978,0.2732135979997187
2025-02-07,109.234375,TY1 COMB Comdty,0.0500141987970231,-0.006113164628945178,-0.12222858260220776,neutral,0,108.97449007931061,109.44841839932835,110.16155971530804,0.28261845159975624
2025-02-10,109.21875,TY1 COMB Comdty,0.0492016080367083,-0.0018563472797372693,-0.0377294026315621,neutral,0,108.99775292890007,109.44088828787496,110.14597608365007,0.24701932471978874
2025-02-11,108.953125,TY1 COMB Comdty,0.04944790469186179,-0.0042838783378551515,-0.08663417316770954,neutral,0,108.99350264995721,109.42489604892823,110.1262595368129,0.2495000814238169
2025-02-12,108.265625,TY1 COMB Comdty,0.051003736996366865,-0.011695906432748537,-0.22931469577575597,neutral,0,108.9241809690089,109.38688716207811,110.09550524694822,0.307900070567308
2025-02-13,108.96875,TY1 COMB Comdty,0.05281227223928065,-0.005135520684736106,-0.09724104771459566,neutral,0,108.9284256386271,109.37317774692801,110.07688119327966,0.3605967278250003
2025-02-14,109.3125,TY1 COMB Comdty,0.05319504749044461,-0.002850627137970352,-0.05358820552763691,neutral,0,108.96500414923403,109.3711883126025,110.06424679339075,0.3583504974483336
2025-02-18,108.84375,TY1 COMB Comdty,0.053723159858376585,-0.009103840682788022,-0.16945839944611038,neutral,0,108.95345613502127,109.35389525317291,110.04407329267356,0.3730704311218891
2025-02-19,108.953125,TY1 COMB Comdty,0.05370728688046791,-0.006695156695156745,-0.12466011753782369,neutral,0,108.95342459835257,109.34075524487216,110.02604108948888,0.33791104030563723
2025-02-20,109.171875,TY1 COMB Comdty,0.05377361891477298,-0.0029965753424657793,-0.05572575182665535,neutral,0,108.97422939850946,109.33521818766323,110.01192264172875,0.32202290159821895
2025-02-21,109.6875,TY1 COMB Comdty,0.05459210572219372,0.00042753313381793667,0.007831409471427084,neutral,0,109.04215993198476,109.34676841101853,110.00656028401423,0.34783651471845645
2025-02-24,109.875,TY1 COMB Comdty,0.05204540115634207,-0.00593723494486853,-0.11407799369310923,neutral,0,109.12147803370048,109.36408747950972,110.00438573386523,0.3264583127559956
2025-02-25,110.515625,TY1 COMB Comdty,0.0533053976368556,0.0016994759949016114,0.03188187444880039,neutral,0,109.25425393525282,109.40184280805039,110.01283596966913,0.3683472043885295
2025-02-26,110.84375,TY1 COMB Comdty,0.05311662112188334,0.0009877240016933353,0.018595384661740207,neutral,0,109.4056345128478,109.44911845368809,110.02657008587295,0.3629842438033923
2025-02-27,110.609375,TY1 COMB Comdty,0.053030647948417386,-0.0036593947923997394,-0.06900528154887363,neutral,0,109.52027646400515,109.48715965192781,110.03620322494943,0.34583634462960666
2025-02-28,111.0625,TY1 COMB Comdty,0.053695851111416955,0.0009857766511758292,0.01835852548701348,neutral,0,109.66715489600466,109.5388101551433,110.05316680800813,0.3601414986789925
2025-03-03,111.375,TY1 COMB Comdty,0.05392814133355322,0.0050761421319796,0.09412788956665387,neutral,0,109.82980681067089,109.59901310087629,110.0750152905204,0.35378929885512683
2025-03-04,111.21875,TY1 COMB Comdty,0.05373964150056516,0.0009843903810997645,0.018317769780608083,neutral,0,109.9620871144165,109.65211922871642,110.0939199964622,0.3274507256744432
2025-03-05,110.84375,TY1 COMB Comdty,0.05418193371129754,-0.0019696117051209994,-0.036351816375101306,neutral,0,110.0460550082816,109.69118909006998,110.1063138808182,0.3337906289178508
2025-03-06,110.78125,TY1 COMB Comdty,0.053956477455698405,-0.0049122807017544234,-0.0910415381691236,neutral,0,110.11607357892144,109.7269287920349,110.11746984973031,0.29761854506213736
2025-03-07,110.546875,TY1 COMB Comdty,0.053909881748825404,-0.004642656162070935,-0.08611883408874459,neutral,0,110.15710228569083,109.75381227426327,110.1245674555199,0.28918607238718574
2025-03-10,111.28125,TY1 COMB Comdty,0.05552268136890878,0.00366403607666288,0.06599169900167397,neutral,0,110.2641639727679,109.80389219969726,110.14368617526337,0.3485445960688943
2025-03-11,110.8125,TY1 COMB Comdty,0.055989676228321315,0.0018364175731035992,0.03279921758459254,neutral,0,110.31638645155192,109.8369613079039,110.15474094922595,0.3645719832597084
2025-03-12,110.625,TY1 COMB Comdty,0.05582044873131024,0.0028328611898016387,0.050749523771073855,neutral,0,110.34577821807079,109.86279864207098,110.16251382609825,0.34096238549174734
2025-03-13,110.90625,TY1 COMB Comdty,0.05526848881598705,0.00981647460520696,0.177614311798723,neutral,0,110.39915648301643,109.89701016200307,110.17480698599745,0.3330007340928477
2025-03-14,110.625,TY1 COMB Comdty,0.055543049308691375,0.007398975526465623,0.13321154705324814,neutral,0,110.42066538939582,109.92087868128166,110.18224819284046,0.3261006362138013
2025-03-17,110.59375,TY1 COMB Comdty,0.055535873921003516,0.006398407507464787,0.11521215127659902,neutral,0,110.43714963802478,109.94294003599374,110.18904987560343,0.2867872180519611
2025-03-18,110.78125,TY1 COMB Comdty,0.05328251823712619,0.015759312320916985,0.2957689096221472,mod_long,1,110.46992110107004,109.97042560858411,110.19883830741165,0.27354892231169964
2025-03-19,110.984375,TY1 COMB Comdty,0.05285334827544321,0.020986057208566944,0.39706201959427256,mod_long,1,110.51891671049195,110.00366985092562,110.21182238497511,0.26415906600347305
2025-03-20,111.15625,TY1 COMB Comdty,0.052733743143275905,0.020074562661313466,0.38067774947762606,mod_long,1,110.57961511901652,110.04145936401002,110.22743275877718,0.25185452386967666
2025-03-21,111.09375,TY1 COMB Comdty,0.05176424106638976,0.02420051858254113,0.4675142160686366,mod_long,1,110.62858034577685,110.07596069633755,110.24175205202054,0.22660725402038645
2025-03-24,110.546875,TY1 COMB Comdty,0.05289070664065113,0.01827864133563617,0.3455926853052751,mod_long,1,110.6207988842743,110.09140050957238,110.2467954065326,0.2693096201510016
2025-03-25,110.75,TY1 COMB Comdty,0.052972043735198794,0.019269485188380786,0.3637670708856684,mod_long,1,110.63310375243866,110.11299393548803,110.25511283782959,0.26048500413086806
2025-03-26,110.5625,TY1 COMB Comdty,0.05291574093794287,0.019596541786743416,0.3703348273952231,mod_long,1,110.62637958553974,110.12773183924253,110.2601936173696,0.2507536702467523
2025-03-27,110.421875,TY1 COMB Comdty,0.05214499688904691,0.013335245196443912,0.25573393406885003,mod_long,1,110.60690295834549,110.13737587730014,110.26286603691722,0.23606984754718535
2025-03-28,111.203125,TY1 COMB Comdty,0.05377990287815388,0.022557471264367912,0.41944053553750577,mod_long,1,110.66368600993164,110.17231847148702,110.2784075073814,0.30876053454089397
2025-03-31,111.21875,TY1 COMB Comdty,0.05378046351818328,0.022113727742676614,0.4111851459814942,mod_long,1,110.716549247081,110.20662770193006,110.29395035849906,0.2696757966021081
2025-04-01,111.78125,TY1 COMB Comdty,0.05446841095476828,0.028908384869840376,0.5307367034049609,mod_long,1,110.81794931878757,110.2582546625225,110.31853382364784,0.308719023721827
2025-04-02,111.5,TY1 COMB Comdty,0.05473167025230205,0.027353872732508,0.4997814356187582,mod_long,1,110.88290652652209,110.29896762440701,110.33806219019912,0.30505648722558343
2025-04-03,112.640625,TY1 COMB Comdty,0.057705583549992716,0.04131157012855691,0.7159024757589878,mod_long,1,111.05030828590094,110.3757432760658,110.37612107961733,0.4164656222621723
2025-04-04,113.046875,TY1 COMB Comdty,0.05797741565991694,0.045369166305447184,0.7825317115128582,mod_long,1,111.24045749676752,110.46332136537512,110.42026577251623,0.41510353929388266
2025-04-07,112.0625,TY1 COMB Comdty,0.061129355190452185,0.03551833670228133,0.5810356839463104,mod_long,1,111.31874725898014,110.51575345175627,110.44741013991268,0.49100640072136503
2025-04-08,111.46875,TY1 COMB Comdty,0.05995288741902836,0.03797468354430378,0.6334087510896272,mod_long,1,111.33303323431537,110.54699924022327,110.46429179049264,0.5047055472918497
2025-04-09,110.328125,TY1 COMB Comdty,0.06382920350856033,0.028850356986740433,0.45199305961684483,mod_long,1,111.23732768819009,110.53982303562579,110.4620410997407,0.5894948076529364
2025-04-10,110.59375,TY1 COMB Comdty,0.06393666556493945,0.030126619123853837,0.47119471836163734,mod_long,1,111.17603457502912,110.54159113281838,110.46421810635657,0.5463121666325449
2025-04-11,109.734375,TY1 COMB Comdty,0.06364025062719354,0.012981393336218172,0.2039808644416496,neutral,0,111.03873366312159,110.51512503010302,110.45215458393746,0.5880538777482056
2025-04-14,110.75,TY1 COMB Comdty,0.06611601913452103,0.019709394331750785,0.2981031615295779,mod_long,1,111.01123521901478,110.52282584878816,110.45707764866577,0.6450633607151115
2025-04-15,111.078125,TY1 COMB Comdty,0.06630552936946606,0.023319418454008867,0.3516964373222778,mod_long,1,111.01760567434671,110.54103237833608,110.46734289414238,0.6028049126197633
2025-04-16,111.421875,TY1 COMB Comdty,0.06648204593930644,0.02471619485558274,0.3717724764088478,mod_long,1,111.05610751488511,110.56991246429227,110.48312028432186,0.5682642576037948
2025-04-17,111.171875,TY1 COMB Comdty,0.06658089681799038,0.024035693724812957,0.36099984940903396,mod_long,1,111.06713298965796,110.58964894087285,110.49450465978761,0.5258290232566223
2025-04-21,110.8125,TY1 COMB Comdty,0.06685768305336119,0.02249134948096887,0.33640635531772506,mod_long,1,111.04288222873816,110.59695553297537,110.49976078111344,0.5036351534890726
2025-04-22,110.796875,TY1 COMB Comdty,0.06685826686114359,0.0214635551714204,0.32103068444770744,mod_long,1,111.01945296885833,110.60351026959913,110.50467175993802,0.43856713302386297
2025-04-23,110.65625,TY1 COMB Comdty,0.06576300823933276,0.013741769252791247,0.2089589515549612,neutral,0,110.98486220991946,110.60523944108768,110.5071771853936,0.3988415152873479
2025-04-24,111.21875,TY1 COMB Comdty,0.06643963588538267,0.0200630553167096,0.3019741912993183,mod_long,1,111.00713723754617,110.62535454137988,110.51893871951933,0.4206626465823682
2025-04-25,111.515625,TY1 COMB Comdty,0.06657193511113364,0.023519288684927586,0.353291347857998,mod_long,1,111.05556464349415,110.65454373674447,110.53541287291571,0.40415762703805247
2025-04-28,111.90625,TY1 COMB Comdty,0.06672773221077484,0.02446002002574743,0.36656453344592693,mod_long,1,111.13658229649471,110.69558328635941,110.5580713378262,0.4023532767663121
2025-04-29,112.15625,TY1 COMB Comdty,0.06630580168756985,0.03043353430950324,0.45898750237429864,mod_long,1,111.23369350635235,110.74347399828204,110.58448751406048,0.3820395065308038
2025-04-30,112.21875,TY1 COMB Comdty,0.06629783035835694,0.02997275204359684,0.45209250259904965,mod_long,1,111.32750841050927,110.79184370325639,110.61150011713387,0.33943423899336334
2025-05-01,111.859375,TY1 COMB Comdty,0.06661897981611384,0.024323937616254065,0.3651202357555553,mod_long,1,111.37816237141315,110.82684472937912,110.63212614825564,0.34209300712758156
2025-05-02,111.15625,TY1 COMB Comdty,0.06730630185913783,0.012813211845102535,0.1903716515567695,neutral,0,111.35702785984999,110.83764490218636,110.64078935241672,0.39023060617723737
2025-05-05,111.0625,TY1 COMB Comdty,0.06724060866851,0.013546271210608918,0.20145967561642378,neutral,0,111.32897758748332,110.84501720047533,110.64775977634372,0.3506998586869391
2025-05-06,111.3125,TY1 COMB Comdty,0.06699338184848475,0.01902446002002578,0.2839752150899376,mod_long,1,111.3274082934373,110.86034450537777,110.65874721805704,0.3372732108620139
2025-05-07,111.546875,TY1 COMB Comdty,0.0670850149789774,0.02131616595135899,0.3177485457525632,mod_long,1,111.34830988453851,110.88285370192276,110.67342701610569,0.32355344941374536
2025-05-08,110.796875,TY1 COMB Comdty,0.06841143743393326,0.016922415029399174,0.2473623660625696,neutral,0,111.29579227648722,110.88003472808921,110.67546747864941,0.3804129894919127
2025-05-09,110.8125,TY1 COMB Comdty,0.06701689631505417,0.023524318083417484,0.35102070338839547,mod_long,1,111.2497644406313,110.87782047470924,110.67773247900232,0.331774590892991
2025-05-12,110.15625,TY1 COMB Comdty,0.06702224565180803,0.010897619730427355,0.16259705452190223,neutral,0,111.14562020819022,110.85416242635812,110.66911293389485,0.37503797877392553
2025-05-13,109.96875,TY1 COMB Comdty,0.066843338001299,0.006003430531732468,0.08981344605524937,neutral,0,111.03353733121972,110.82513251073982,110.65753668705362,0.3500329149374022
2025-05-14,109.71875,TY1 COMB Comdty,0.0664033893745556,0.008039046798736793,0.12106380223141423,neutral,0,110.90831949015117,110.78885767432212,110.64201955173043,0.33669519294574857
2025-05-15,110.25,TY1 COMB Comdty,0.0670785163716263,0.011903054639323063,0.17744958122475654,neutral,0,110.84562239585107,110.77119020959023,110.63553988971836,0.3626358338863155
2025-05-16,110.328125,TY1 COMB Comdty,0.06698224304880965,0.010591097752969736,0.1581179917377812,neutral,0,110.79633692957954,110.75666348140695,110.63045865187178,0.32470105603480676
2025-05-19,110.140625,TY1 COMB Comdty,0.06641428190067376,0.00413105413105419,0.06220129184310704,neutral,0,110.73388817438148,110.73646549840998,110.6223622278739,0.30640758189683254
2025-05-20,110.203125,TY1 COMB Comdty,0.06633560852582183,0.002986348122866911,0.04501877934389406,neutral,0,110.68333930063085,110.71897892469161,110.6154326869173,0.2738865709772549
2025-05-21,109.5,TY1 COMB Comdty,0.06651730444429949,-0.009189876997030999,-0.1381576880453184,neutral,0,110.57064031961839,110.67901240257058,110.59699578300132,0.3311183615136209
2025-05-22,109.828125,TY1 COMB Comdty,0.06652283501778461,-0.009162672681139017,-0.1377372548642795,neutral,0,110.49992457489283,110.65111445494531,110.58428717501783,0.33071924664513813
2025-05-23,110.078125,TY1 COMB Comdty,0.06657612032022532,-0.004802938268116952,-0.07214205701706916,neutral,0,110.4597531868078,110.6323279154389,110.5759208580754,0.3199566804257864
2025-05-27,110.515625,TY1 COMB Comdty,0.06654391267482093,-0.004924029262802443,-0.07399668977784064,neutral,0,110.46507431187372,110.62850159034255,110.5749242323221,0.3356291230356816
2025-05-28,110.21875,TY1 COMB Comdty,0.06647921174765861,-0.010381593714927084,-0.15616300858580384,neutral,0,110.44161485360003,110.61506711197066,110.56903705492834,0.330461906630924
2025-05-29,110.640625,TY1 COMB Comdty,0.06692602342679649,-0.005198089350941237,-0.07766917986135684,neutral,0,110.46056820087621,110.6159050755126,110.57022032674772,0.34265031908013416
2025-05-30,110.71875,TY1 COMB Comdty,0.0665898058101108,-0.0011277135607555833,-0.016935228253576833,neutral,0,110.48515694364991,110.61927704024988,110.57267536266924,0.3073802765361163
2025-06-02,110.46875,TY1 COMB Comdty,0.06674031364898594,-0.0028208744710860323,-0.042266425146308746,neutral,0,110.483594377588,110.6143417274548,110.57095758807968,0.2997295729979675
2025-06-03,110.453125,TY1 COMB Comdty,0.06660035293753522,-0.000848056537102515,-0.012733514158669869,neutral,0,110.48069253210343,110.60905593311202,110.56900994199572,0.26184896326490514
2025-06-04,111.09375,TY1 COMB Comdty,0.06626240942164,-0.0016849199663016012,-0.025427991239801485,neutral,0,110.53907895761739,110.62494754186244,110.57768333138422,0.31235243482958447
2025-06-05,110.78125,TY1 COMB Comdty,0.06594552049304298,-0.0002820078962211259,-0.0042763768351919635,neutral,0,110.56214286641574,110.63007221262104,110.58104806970846,0.3123721101856399
2025-06-06,109.9375,TY1 COMB Comdty,0.06769079267466788,-0.006214689265536699,-0.09180996439804494,neutral,0,110.50265306961424,110.60736492696134,110.57041091153147,0.3832224954942212
2025-06-09,110.171875,TY1 COMB Comdty,0.06762768208325073,-0.00662158354466047,-0.09791232437198123,neutral,0,110.47115039631764,110.5930865687003,110.56382354109294,0.3633761627616584
2025-06-10,110.21875,TY1 COMB Comdty,0.06744449364572307,-0.0036723163841807516,-0.0544494618563072,neutral,0,110.44711226333501,110.58081323857898,110.55811984619885,0.32117600772677063
2025-06-11,110.6875,TY1 COMB Comdty,0.0680164685184543,0.0008476970895732183,0.01246311530189516,neutral,0,110.47000633349359,110.58431116518294,110.56025836113771,0.34085254002986787
2025-06-12,111.046875,TY1 COMB Comdty,0.06825327249382361,0.002397743300423194,0.035130085530187156,neutral,0,110.5249462064942,110.59947719255398,110.56830161136685,0.3433222013592188
2025-06-13,110.625,TY1 COMB Comdty,0.06859952642543557,-0.0032380684217936384,-0.047202489441574576,neutral,0,110.53447513920904,110.60031400591286,110.56923877481533,0.35379590784465637
2025-06-16,110.5,TY1 COMB Comdty,0.06855339104069458,-0.005903851560303597,-0.0861204890185368,neutral,0,110.53119179261769,110.59702502211243,110.56809433225641,0.3232897867987022
2025-06-17,110.84375,TY1 COMB Comdty,0.06885782048248335,-0.0022503516174402494,-0.03268113340898894,neutral,0,110.56095924093982,110.60511436564973,110.57265062428525,0.3260178152255419
2025-06-18,111.0625,TY1 COMB Comdty,0.06821154212813078,0.004664310954063611,0.06838008361256541,neutral,0,110.60872502751698,110.62011061595629,110.58074730818137,0.31171543986213635
2025-06-20,110.984375,TY1 COMB Comdty,0.0681316989612971,0.0021162528216704946,0.031061207249105195,neutral,0,110.64450121537251,110.63205371051511,110.58741884027756,0.2805700478805182
2025-06-23,111.453125,TY1 COMB Comdty,0.0685649111254207,0.008055398530243174,0.11748572845822015,neutral,0,110.72151300438465,110.65897408066215,110.60172803300026,0.30566070816311575
2025-06-24,111.65625,TY1 COMB Comdty,0.0685854592162249,0.011178717985000697,0.16298962072643244,neutral,0,110.81053557539563,110.69167165178797,110.61915814815728,0.2919892804080337
2025-06-25,111.6875,TY1 COMB Comdty,0.06707083193742518,0.004355767879724581,0.064942803807598,neutral,0,110.89405599678652,110.72432176156542,110.63681669116295,0.25722404302029583
2025-06-26,112.015625,TY1 COMB Comdty,0.06732591983373175,0.007164933970216447,0.10642162762738311,neutral,0,111.00087209233065,110.76665957266164,110.65960691114374,0.26667750395092304
2025-06-27,111.8125,TY1 COMB Comdty,0.06664618142946588,0.0002795638803465561,0.004194747161057216,neutral,0,111.07816998829915,110.8009494227383,110.67866299525707,0.25820383675746666
2025-06-30,112.125,TY1 COMB Comdty,0.06667401818145056,0.005605381165919354,0.08407144670154036,neutral,0,111.17786808465162,110.84436091707475,110.70256939202969,0.26544332518980446
2025-07-01,111.859375,TY1 COMB Comdty,0.0634198767138785,-0.006935774726036903,-0.10936279105883395,neutral,0,111.242773505161,110.87764006733458,110.72169014588044,0.26546754849783055
2025-07-02,111.625,TY1 COMB Comdty,0.06306895230356782,-0.012577747062888722,-0.1994285080612826,neutral,0,111.279176028479,110.90214367168426,110.73662088727085,0.26132187536478646
2025-07-03,111.21875,TY1 COMB Comdty,0.06097029702371506,-0.007529280535415461,-0.12349096040137161,neutral,0,111.27342116862386,110.91252420703887,110.7445899635143,0.2806456253161483
2025-07-07,110.921875,TY1 COMB Comdty,0.0602501370789095,-0.004906083543594009,-0.08142858724401772,neutral,0,111.23994058113587,110.91283079041465,110.74752029469589,0.2828095419406619
2025-07-08,110.78125,TY1 COMB Comdty,0.056477693376240125,0.00410706698767882,0.07272016157456321,neutral,0,111.19625576388484,110.90851666613875,110.74807781048605,0.2638516030152403
2025-07-09,111.265625,TY1 COMB Comdty,0.05696578325770843,0.0060751624752755085,0.10664581662630675,neutral,0,111.20286235780057,110.92022513610141,110.75663230948628,0.2932547226132083
2025-07-10,111.21875,TY1 COMB Comdty,0.05456534951266753,0.013526982770895701,0.24790426326794382,neutral,0,111.20437546658147,110.9300128365571,110.7642706184204,0.2604040929314472
2025-07-11,110.71875,TY1 COMB Comdty,0.0520707104000451,-0.0002821670428894141,-0.005418920554791771,neutral,0,111.15812542214515,110.92308618617817,110.76351821150436,0.2923502138739209
2025-07-14,110.765625,TY1 COMB Comdty,0.05171253363990662,-0.0028133352088901553,-0.05440335274385205,neutral,0,111.12074442955989,110.91792352433626,110.7635530344547,0.2596201853573981
2025-07-15,110.28125,TY1 COMB Comdty,0.05204158513366731,-0.010236993409059036,-0.19670794774535816,neutral,0,111.04079257912562,110.89704898255474,110.75558108347198,0.2895874939764117
2025-07-16,110.625,TY1 COMB Comdty,0.052286588253025845,-0.004919184820801115,-0.09408119720866354,neutral,0,111.00119328587556,110.88812934378245,110.75342271845591,0.2968091614462235
2025-07-17,110.515625,TY1 COMB Comdty,0.05190900005606047,-0.0026790750141003628,-0.05161099252936921,neutral,0,110.95494868722075,110.87591608660925,110.74949217765499,0.27181793992006037
2025-07-18,110.78125,TY1 COMB Comdty,0.052149112172797996,-0.00014102383302783128,-0.002704242261316811,neutral,0,110.93840595510449,110.8728122804909,110.75001710033838,0.27099221459738565
2025-07-21,111.1875,TY1 COMB Comdty,0.05261395656785906,0.0048009036995200205,0.09124772232873297,neutral,0,110.96212919747548,110.88312991063874,110.75724822264685,0.2890265859844009
